id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
149,PENALTY2,200,0,0,first_order,4.7116277287532336e13,2.785753011703491,1048,16.344649640654847,0.0,49809,19536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150,PENALTY3,200,0,0,max_time,6.4869522896529e7,10.118959903717041,71,629916.1631096717,0.0,2225,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151,POWELLBSLS,2,0,0,max_eval,0.1352109304094722,0.07774090766906738,1601,0.29318495041053494,0.0,50018,28682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
152,POWELLSQLS,2,0,0,first_order,9.528269708537517e-9,0.0009801387786865234,10,4.639278131660246e-5,0.0,711,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
153,POWERSUM,4,0,0,first_order,37.431446699256334,0.0010981559753417969,7,3.891575488523813e-7,0.0,147,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154,PRICE3,2,0,0,first_order,6.92955513891086e-7,0.0026259422302246094,61,0.01052450670165698,0.0,2258,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,PRICE4,2,0,0,first_order,2.774859535089916e-5,0.0010619163513183594,28,0.0009324489744080197,0.0,890,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156,QING,100,0,0,first_order,7.849178614553412e-8,0.125291109085083,256,0.0019313187112393227,0.0,8295,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157,RAT42LS,3,0,0,max_eval,NaN,0.11191391944885254,125,NaN,0.0,50066,50279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158,RAT43LS,4,0,0,first_order,1.0764615963733331e6,0.00025391578674316406,3,2.0463630789890885e-12,0.0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,RECIPELS,3,0,0,first_order,3.5342864841022867e-6,0.002310037612915039,43,0.00034701748782501495,0.0,1730,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160,ROSENBR,2,0,0,max_eval,2.435834887264304,0.06436395645141602,1099,4.995810127460133,0.0,50009,27082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161,ROSENBRTU,2,0,0,max_eval,0.9462120457678657,0.04197192192077637,1584,0.0037737317280375237,0.0,50036,28863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162,ROSZMAN1LS,4,0,0,max_eval,4.04170880804333,0.2436838150024414,1587,10.970115776383542,0.0,50037,28857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163,S308,2,0,0,first_order,0.773199058576626,0.0022890567779541016,40,0.00010580846310611685,0.0,1583,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,SENSORS,100,0,0,first_order,-2109.3749999999973,8.329358100891113,100,4.743461743555626e-5,0.0,3326,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,SINEVAL,2,0,0,max_eval,5.012112022894068,0.07438993453979492,1105,8.995900213654416,0.0,50014,26875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166,SISSER,2,0,0,first_order,1.0879538230601074e-8,0.0013110637664794922,31,5.171153525246619e-6,0.0,1300,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,SNAIL,2,0,0,first_order,1.5248026025160617e-20,0.00044608116149902344,16,2.4696579545653867e-10,0.0,402,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168,SPIN2LS,102,0,0,first_order,3.2136415549081934e-9,0.1645641326904297,7,0.0026312842936537088,0.0,568,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,SSI,3,0,0,max_eval,0.03853395936464162,0.049188852310180664,1616,0.051538041802517365,0.0,50026,28523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,STRATEC,10,0,0,max_time,3977.8039007719763,13.618153095245361,2,117551.33130550281,0.0,491,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,STREG,4,0,0,first_order,1.958615550321178e7,0.0006351470947265625,16,7380.435603895141,0.0,460,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,STRTCHDV,10,0,0,first_order,4.544342339566016e-7,0.02394700050354004,43,5.295268883277791e-5,0.0,1680,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,THURBERLS,7,0,0,max_eval,2.9340139975234713e7,0.30457091331481934,1113,37803.9230326297,0.0,50022,26908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,TOINTGOR,50,0,0,max_eval,1373.9054618622777,0.38283801078796387,1574,0.0011547943547496565,0.0,50015,28639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,TOINTPSP,50,0,0,first_order,225.56040942577874,0.26753807067871094,1405,0.00010368818480780834,0.0,45733,25801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,TOINTQOR,50,0,0,first_order,1175.4722221560537,0.03363299369812012,226,0.0002022858217718789,0.0,7549,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,TRIGON1,10,0,0,first_order,5.740757889785004e-11,0.07199907302856445,829,2.2925785450898923e-5,0.0,25651,14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,TRIGON2,10,0,0,max_eval,7.143051719391639,0.2017049789428711,1515,0.004032799866013224,0.0,50033,27534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,VANDANMSLS,22,0,0,max_eval,12.134496548503073,0.6211509704589844,1614,0.0033587850700120005,0.0,50028,28551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180,VARDIM,200,0,0,max_eval,NaN,0.9584739208221436,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,VESUVIALS,8,0,0,first_order,3525.926211774723,0.9035189151763916,64,3.4318075904132828,0.0,3194,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,VESUVIOLS,8,0,0,first_order,4181.434433061506,0.21586298942565918,4,12.461871928133831,0.0,497,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,VESUVIOULS,8,0,0,max_time,1.4024170998225407,10.010929822921753,1004,58.95122378384113,0.0,39793,21902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,VIBRBEAM,8,0,0,max_eval,NaN,0.8888430595397949,133,NaN,0.0,50340,50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,WATSON,12,0,0,max_eval,0.00239204786370724,0.34345412254333496,1599,0.03960871831190604,0.0,50026,28679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,WAYSEA1,2,0,0,max_eval,2.3416134788661136,0.042439937591552734,1223,35.35173807478622,0.0,50014,27301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,WAYSEA2,2,0,0,first_order,8.247012465678444e-6,0.0007500648498535156,16,0.0011330858121691395,0.0,847,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,YFITU,3,0,0,max_eval,171.07290149568394,0.17452287673950195,1615,24.47746415847467,0.0,50003,28515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.0005228519439697266,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
