id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
119,STREG,4,0,0,first_order,1.9586424947339192e7,0.0002040863037109375,10,6410.730614831395,0.0,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,STRTCHDV,10,0,0,first_order,3.971084533270606e-7,0.028821229934692383,120,5.515543237329501e-5,0.0,4901,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,THURBERLS,7,0,0,max_eval,2.8619056069159724e7,0.308884859085083,1148,6933.286086519106,0.0,50031,27723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,TRIGON1,10,0,0,max_eval,7.896867498123045e-5,0.17652511596679688,1189,0.03670522230473617,0.0,50025,26993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,TRIGON2,10,0,0,max_eval,7.143051570578617,0.21159982681274414,1128,0.014442172936851821,0.0,50034,26403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,VESUVIALS,8,0,0,first_order,3461.2452448033523,0.6905419826507568,18,1.8704579877705098e-7,0.0,2233,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,VESUVIOLS,8,0,0,first_order,4181.434432982916,0.15942001342773438,4,12.461403818630277,0.0,497,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,VESUVIOULS,8,0,0,max_time,2.0540680101700395,10.0031259059906,860,0.8906245345223286,0.0,37005,20098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,VIBRBEAM,8,0,0,max_eval,NaN,0.8039250373840332,157,NaN,0.0,50345,49872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,WAYSEA1,2,0,0,max_eval,4.665475120693929,0.05069899559020996,1178,7.5546361632254895,0.0,50027,27161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,WAYSEA2,2,0,0,first_order,8.114456457941657e-6,0.0005369186401367188,9,0.0013333906433454315,0.0,490,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,YFITU,3,0,0,max_eval,159.05779505758775,0.15864205360412598,1160,33.568967991387616,0.0,50013,27517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.0004329681396484375,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
